SaleID,Date,Delivery_Date,ChannelID,CustomerID,BranchID,EmployeeID,ProductID,Quantity,Total,Price
43933,2020-07-23,2020-08-01,2,3387,14,14001531,42944,2,7372.0,3686.0
43934,2020-07-23,2020-07-26,2,2972,2,2001676,42816,2,2509.76,1254.88
43935,2020-07-23,2020-07-24,2,1371,15,15001359,42867,3,597.0,199.0
43936,2020-07-23,2020-07-28,2,1389,3,3001724,42982,2,26.0,13.0
43937,2020-07-23,2020-08-01,2,3322,15,15001656,42757,2,3568.84,1784.42
43938,2020-07-23,2020-07-29,2,1048,3,3001977,43018,1,437.0,437.0
43939,2020-07-23,2020-07-26,2,1404,4,4001333,42763,2,4236.76,2118.38
43940,2020-07-23,2020-07-25,2,1016,6,6001361,42757,3,5353.26,1784.42
43941,2020-07-23,2020-07-25,3,1756,6,6001361,42877,1,560.0,560.0
43942,2020-07-23,2020-07-29,3,2774,6,6001967,43013,2,708.0,354.0
43943,2020-07-23,2020-07-31,3,1330,16,16001673,42947,2,5948.0,2974.0
43944,2020-07-23,2020-07-30,2,207,16,16001334,42810,1,1282.82,1282.82
43945,2020-07-23,2020-07-25,2,1387,16,16001302,42941,2,5942.0,2971.0
43946,2020-07-23,2020-07-26,2,40,8,8001370,42972,2,5482.0,2741.0
43947,2020-07-23,2020-07-27,2,464,8,8001677,42866,1,199.0,199.0
43948,2020-07-23,2020-08-01,2,1353,9,9002212,43020,2,1124.0,562.0
43949,2020-07-23,2020-07-26,2,1952,10,10002779,42791,2,516.56,258.28
43950,2020-07-23,2020-07-24,3,243,10,10002351,43040,3,2271.0,757.0
43951,2020-07-23,2020-07-28,2,2878,11,11002059,42872,2,1120.0,560.0
43953,2020-07-23,2020-07-29,1,1633,12,12002589,43001,1,625.0,625.0
43954,2020-07-23,2020-07-26,3,976,17,17003728,42944,2,7372.0,3686.0
43955,2020-07-23,2020-07-25,2,652,19,19003365,42938,3,8037.0,2679.0
43956,2020-07-23,2020-07-25,2,1100,19,19003496,42860,10,5870.0,587.0
43957,2020-07-23,2020-07-31,2,1407,20,20003186,42934,2,3578.0,1789.0
43958,2020-07-23,2020-07-30,2,1297,21,21003300,42987,2,912.0,456.0
43959,2020-07-23,2020-07-25,2,2887,21,21003300,42835,2,1637.68,818.84
43960,2020-07-23,2020-07-27,2,743,23,23003346,42856,1,481.0,481.0
43961,2020-07-23,2020-08-01,2,1863,23,23003054,42917,2,2702.7,1351.35
43962,2020-07-23,2020-07-26,1,1574,24,24003816,42781,2,4197.6,2098.8
43963,2020-07-23,2020-07-24,2,736,24,24003144,42937,3,7374.0,2458.0
43964,2020-07-23,2020-08-01,2,1012,25,25003875,42931,2,648.0,324.0
43965,2020-07-23,2020-07-29,1,981,26,26003975,42901,1,196.0,196.0
43966,2020-07-23,2020-07-26,2,2790,26,26003875,42844,2,3620.76,1810.38
43967,2020-07-23,2020-07-25,3,921,29,29003212,42931,3,972.0,324.0
43968,2020-07-23,2020-07-25,2,1591,29,29003212,43043,1,1159.0,1159.0
43969,2020-07-23,2020-07-29,1,465,30,30003249,42896,2,1030.0,515.0
43991,2020-07-24,2020-08-02,3,1783,13,13001674,42904,2,270.0,135.0
43992,2020-07-24,2020-07-26,2,1589,1,1001285,42916,2,2712.0,1356.0
43993,2020-07-24,2020-08-01,1,2750,13,13001573,42971,1,2762.0,2762.0
43994,2020-07-24,2020-07-30,3,569,1,1001725,42762,2,4212.12,2106.06
43995,2020-07-24,2020-07-27,2,1843,2,2001079,43029,3,3282.0,1094.0
43996,2020-07-24,2020-07-26,2,3337,2,2001961,42997,2,970.0,485.0
43997,2020-07-24,2020-07-29,2,1556,15,15001907,42855,1,1130.0,1130.0
43998,2020-07-24,2020-07-29,3,164,15,15001656,42945,2,6420.0,3210.0
43999,2020-07-24,2020-07-26,1,2200,6,6001967,42912,3,4962.0,1654.0
44000,2020-07-24,2020-08-02,2,699,6,6001962,42816,2,2509.76,1254.88
44001,2020-07-24,2020-07-26,2,357,16,16001331,42828,2,1812.36,906.18
44002,2020-07-24,2020-08-01,2,1897,7,7001054,42778,1,2807.64,2807.64
44003,2020-07-24,2020-07-27,3,399,9,9002212,42877,2,1120.0,560.0
44004,2020-07-24,2020-07-27,3,861,8,8002630,42941,3,8913.0,2971.0
44005,2020-07-24,2020-07-26,2,182,10,10002762,43002,2,828.0,414.0
44006,2020-07-24,2020-07-29,2,870,11,11002063,42759,1,1800.48,1800.48
44007,2020-07-24,2020-07-29,2,2371,11,11002467,42857,2,1084.0,542.0
44008,2020-07-24,2020-07-26,1,1425,19,19003481,42824,3,1754.28,584.76
44009,2020-07-24,2020-08-02,2,9,19,19003250,43011,2,774.0,387.0
44010,2020-07-24,2020-08-01,2,1045,21,21003339,42985,1,1456.0,1456.0
44011,2020-07-24,2020-07-27,2,322,23,23003054,42785,2,3194.84,1597.42
44012,2020-07-24,2020-07-26,2,1577,24,24003919,42922,2,1482.0,741.0
44013,2020-07-24,2020-07-29,2,2555,25,25003916,42970,1,3001.0,3001.0
44014,2020-07-24,2020-07-31,2,814,26,26003144,42794,1,305.36,305.36
44015,2020-07-24,2020-07-26,1,683,29,29003371,43026,3,1590.0,530.0
44016,2020-07-24,2020-08-02,2,2693,30,30003429,43023,2,1286.0,643.0
44017,2020-07-24,2020-07-26,2,3386,31,31003613,42942,2,5498.0,2749.0
44018,2020-07-24,2020-08-01,2,2998,31,31003032,42872,1,560.0,560.0
44022,2020-07-25,2020-07-31,1,672,13,13001968,42762,2,4212.12,2106.06
44023,2020-07-25,2020-07-28,2,386,14,14001428,42839,3,1059.96,353.32
44024,2020-07-25,2020-07-30,2,1054,15,15001011,42951,1,3043.0,3043.0
44025,2020-07-25,2020-07-27,2,1307,5,5001329,43011,3,1161.0,387.0
44026,2020-07-25,2020-08-03,1,1081,5,5001557,42915,2,3530.0,1765.0
44027,2020-07-25,2020-08-02,1,197,6,6001962,42788,1,421.96,421.96
44028,2020-07-25,2020-07-28,2,1547,8,8001370,42980,20,2280.0,114.0
44029,2020-07-25,2020-07-28,3,950,7,7001080,42737,3,4974.0,1658.0
44030,2020-07-25,2020-07-27,2,1589,8,8002024,42822,2,1633.72,816.86
44031,2020-07-25,2020-07-30,1,287,10,10002351,42870,1,178.0,178.0
44032,2020-07-25,2020-08-01,3,1688,10,10002508,42892,1,515.0,515.0
44033,2020-07-25,2020-07-27,2,694,18,18003712,42926,3,237.0,79.0
44034,2020-07-25,2020-07-27,2,3245,19,19003195,42846,2,5693.16,2846.58
44035,2020-07-25,2020-08-02,2,1106,19,19003250,42994,1,579.0,579.0
44036,2020-07-25,2020-08-03,2,926,20,20003752,42969,1,3839.0,3839.0
44037,2020-07-25,2020-07-28,2,1000,23,23003504,42891,2,1030.0,515.0
44038,2020-07-25,2020-07-28,2,2870,22,22003979,42955,3,7098.0,2366.0
44039,2020-07-25,2020-07-27,2,357,23,23003166,43016,2,908.0,454.0
44040,2020-07-25,2020-07-30,2,2999,24,24003144,42773,1,8703.64,8703.64
44041,2020-07-25,2020-08-01,2,1082,24,24003816,42795,1,543.18,543.18
44042,2020-07-25,2020-07-27,2,317,27,27003504,42837,3,1290.96,430.32
44043,2020-07-25,2020-08-02,2,108,30,30003429,43002,1,414.0,414.0
44044,2020-07-25,2020-07-31,3,1688,31,31003043,42991,2,876.0,438.0
44045,2020-07-25,2020-08-03,2,426,31,31003613,42880,1,560.0,560.0
44053,2020-07-27,2020-07-30,3,1271,1,1001674,42768,2,3847.36,1923.68
44054,2020-07-27,2020-07-30,2,1644,1,1001056,42933,3,3462.0,1154.0
44055,2020-07-27,2020-07-29,2,264,1,1001675,42901,2,392.0,196.0
44057,2020-07-27,2020-08-03,2,494,2,2001290,42773,1,8703.64,8703.64
44059,2020-07-27,2020-08-05,2,795,4,4001556,43002,2,828.0,414.0
44060,2020-07-27,2020-07-29,2,2895,4,4001510,42921,2,1512.0,756.0
44061,2020-07-27,2020-08-04,2,969,5,5001557,42879,1,560.0,560.0
44062,2020-07-27,2020-08-02,3,3385,5,5001300,42767,2,6971.36,3485.68
44063,2020-07-27,2020-08-05,2,507,6,6001725,42850,1,279.0,279.0
44064,2020-07-27,2020-07-30,3,1648,16,16001302,42962,2,4482.0,2241.0
44065,2020-07-27,2020-07-30,2,2664,7,7001975,42836,3,2469.7200000000003,823.24
44066,2020-07-27,2020-07-29,2,1166,7,7001299,42897,2,1030.0,515.0
44067,2020-07-27,2020-08-01,2,2860,8,8002024,42945,1,3210.0,3210.0
44068,2020-07-27,2020-08-01,1,2022,9,9002212,42845,2,1646.48,823.24
44069,2020-07-27,2020-08-03,3,782,9,9002486,42964,1,2824.0,2824.0
44070,2020-07-27,2020-07-29,3,208,12,12002589,42998,3,1587.0,529.0
44071,2020-07-27,2020-08-05,3,2698,17,17003607,42902,2,516.0,258.0
44072,2020-07-27,2020-08-04,3,555,18,18003664,42775,1,3206.06,3206.06
44073,2020-07-27,2020-08-02,2,494,19,19003250,42865,2,398.0,199.0
44074,2020-07-27,2020-08-05,2,1879,19,19003481,43037,1,1137.0,1137.0
44075,2020-07-27,2020-07-30,2,1099,21,21003300,42866,2,398.0,199.0
44076,2020-07-27,2020-07-30,2,3263,21,21003363,43023,3,1929.0,643.0
44077,2020-07-27,2020-08-01,1,1740,23,23003603,43038,2,2326.0,1163.0
44078,2020-07-27,2020-08-03,2,810,23,23003119,42874,1,560.0,560.0
44079,2020-07-27,2020-07-29,2,2821,26,26003975,42908,3,4434.0,1478.0
44080,2020-07-27,2020-07-29,2,537,29,29003877,42921,2,1512.0,756.0
44081,2020-07-27,2020-08-04,2,2396,27,27003588,42976,1,216.0,216.0
44082,2020-07-27,2020-08-02,3,782,29,29003212,42767,2,6971.36,3485.68
44083,2020-07-27,2020-08-05,1,1261,29,29003836,42947,1,2974.0,2974.0
44084,2020-07-28,2020-07-31,2,322,13,13001516,42843,2,1368.4,684.2
44085,2020-07-28,2020-07-30,1,1577,13,13001658,42972,2,5482.0,2741.0
44086,2020-07-28,2020-08-04,1,814,14,14001814,42855,1,1130.0,1130.0
44087,2020-07-28,2020-07-30,2,683,15,15001906,42788,3,1265.8799999999999,421.96
44088,2020-07-28,2020-08-06,2,2693,3,3001792,42785,2,3194.84,1597.42
44089,2020-07-28,2020-07-30,2,3386,3,3001067,42995,2,728.0,364.0
44090,2020-07-28,2020-08-05,2,1617,4,4001556,42953,1,3620.0,3620.0
44091,2020-07-28,2020-08-03,2,2250,4,4001574,42942,2,5498.0,2749.0
44092,2020-07-28,2020-08-06,2,1197,5,5001572,42924,1,625.0,625.0
44093,2020-07-28,2020-07-31,2,654,6,6001962,43036,2,1488.0,744.0
44094,2020-07-28,2020-07-30,1,404,16,16001352,42882,2,996.0,498.0
44095,2020-07-28,2020-08-02,2,867,7,7001054,42930,1,156.0,156.0
44096,2020-07-28,2020-08-02,2,513,8,8001370,42923,2,1506.0,753.0
44097,2020-07-28,2020-08-04,3,69,7,7001080,43042,1,1121.0,1121.0
44098,2020-07-28,2020-08-06,2,3284,11,11002191,42984,2,516.0,258.0
44099,2020-07-28,2020-07-30,2,1792,17,17003917,42996,2,1036.0,518.0
44100,2020-07-28,2020-08-05,2,826,17,17003607,42861,1,542.0,542.0
44101,2020-07-28,2020-08-03,2,191,17,17003111,42850,2,558.0,279.0
44102,2020-07-28,2020-07-31,2,2946,19,19003496,42948,2,5572.0,2786.0
44103,2020-07-28,2020-07-30,3,2895,20,20003800,42786,2,1591.48,795.74
44104,2020-07-28,2020-08-02,2,1459,23,23003504,42838,2,1794.76,897.38
44105,2020-07-28,2020-08-06,1,174,26,26003812,42996,2,1036.0,518.0
44106,2020-07-28,2020-07-30,2,690,26,26003886,42915,2,3530.0,1765.0
44107,2020-07-28,2020-08-03,1,70,27,27003929,42765,2,3876.84,1938.42
44108,2020-07-28,2020-08-06,1,2518,27,27003504,43038,1,1163.0,1163.0
44109,2020-07-28,2020-07-31,2,889,31,31003613,42838,3,2692.14,897.38
44115,2020-07-29,2020-08-03,1,2999,13,13001078,42831,1,369.6,369.6
44116,2020-07-29,2020-08-03,2,2257,1,1001517,43014,2,1004.0,502.0
44117,2020-07-29,2020-08-05,2,45,1,1001977,42943,1,2190.0,2190.0
44118,2020-07-29,2020-07-31,2,317,2,2001960,42884,3,1494.0,498.0
44119,2020-07-29,2020-07-31,2,2195,3,3001167,42897,2,1030.0,515.0
44120,2020-07-29,2020-08-06,1,108,3,3001792,42754,1,1237.5,1237.5
44121,2020-07-29,2020-08-04,2,1688,3,3001976,43034,2,2008.0,1004.0
44122,2020-07-29,2020-08-07,3,426,3,3001067,42923,1,753.0,753.0
44123,2020-07-29,2020-08-01,2,1993,6,6001725,42816,3,3764.6400000000003,1254.88
44124,2020-07-29,2020-08-03,2,1446,16,16001302,42928,2,246.0,123.0
44125,2020-07-29,2020-08-05,2,1530,7,7001759,42857,1,542.0,542.0
44126,2020-07-29,2020-07-31,2,2865,10,10002468,42790,3,2288.88,762.96
44127,2020-07-29,2020-07-31,2,1420,11,11002337,42811,2,5119.84,2559.92
44128,2020-07-29,2020-08-06,2,2634,11,11002191,42959,1,4141.0,4141.0
44129,2020-07-29,2020-08-04,1,1082,12,12002786,42948,2,5572.0,2786.0
44130,2020-07-29,2020-08-07,2,1195,12,12002427,42837,1,430.32,430.32
44131,2020-07-29,2020-08-01,2,785,18,18003664,43042,2,2242.0,1121.0
44132,2020-07-29,2020-08-01,1,468,19,19003481,43009,3,1689.0,563.0
44133,2020-07-29,2020-07-31,2,3386,19,19003685,42884,2,996.0,498.0
44134,2020-07-29,2020-08-03,2,309,21,21003300,43025,1,550.0,550.0
44135,2020-07-29,2020-08-03,2,92,21,21003300,42832,2,1637.68,818.84
44136,2020-07-29,2020-08-05,2,2700,21,21003303,42737,1,1658.0,1658.0
44137,2020-07-29,2020-08-07,2,1582,25,25003950,42788,2,843.92,421.96
44138,2020-07-29,2020-07-31,2,40,25,25003875,42998,2,1058.0,529.0
44139,2020-07-29,2020-08-06,2,3389,25,25003728,42863,1,398.0,398.0
44141,2020-07-29,2020-08-07,2,2848,26,26003886,42834,1,818.84,818.84
44142,2020-07-29,2020-08-01,2,1408,29,29003836,42917,3,4054.0499999999997,1351.35
44143,2020-07-29,2020-07-31,2,1792,30,30003773,42885,2,996.0,498.0
44146,2020-07-30,2020-08-04,2,1301,13,13001516,43028,2,1884.0,942.0
44147,2020-07-30,2020-08-02,2,1625,13,13001330,42955,1,2366.0,2366.0
44148,2020-07-30,2020-08-07,2,540,13,13001674,42798,3,4668.84,1556.28
44149,2020-07-30,2020-08-02,1,106,13,13001968,42845,1,823.24,823.24
44150,2020-07-30,2020-08-02,2,1209,1,1001725,42797,2,9691.0,4845.5
44151,2020-07-30,2020-08-06,1,846,14,14001154,43024,2,1016.0,508.0
44152,2020-07-30,2020-08-05,1,1181,14,14001152,42919,2,1308.0,654.0
44153,2020-07-30,2020-08-04,1,321,14,14001931,42872,3,1680.0,560.0
44154,2020-07-30,2020-08-06,2,1424,2,2001675,42978,2,224.0,112.0
44155,2020-07-30,2020-08-04,2,1257,2,2001908,42950,1,2603.0,2603.0
44156,2020-07-30,2020-08-03,2,3038,2,2001908,43004,1,373.0,373.0
44157,2020-07-30,2020-08-06,2,1843,3,3001292,43006,2,1038.0,519.0
44158,2020-07-30,2020-08-09,2,2108,4,4001333,42793,2,1743.72,871.86
44159,2020-07-30,2020-08-02,3,645,4,4001360,42800,3,4928.22,1642.74
44160,2020-07-30,2020-07-31,3,2868,4,4001293,42854,2,2230.0,1115.0
44161,2020-07-30,2020-07-31,2,858,5,5001557,42895,3,1545.0,515.0
44162,2020-07-30,2020-08-04,2,1651,6,6001967,42922,2,1482.0,741.0
44163,2020-07-30,2020-08-02,2,943,6,6001426,42849,3,4626.0,1542.0
44164,2020-07-30,2020-08-02,2,2787,16,16001673,42836,1,823.24,823.24
44165,2020-07-30,2020-08-02,1,1310,7,7001759,42986,2,708.0,354.0
44166,2020-07-30,2020-08-06,2,2673,8,8001370,43015,2,966.0,483.0
44167,2020-07-30,2020-08-05,2,1596,8,8002024,42817,2,1626.24,813.12
44169,2020-07-30,2020-08-04,2,3217,10,10002762,42851,1,137.0,137.0
44170,2020-07-30,2020-08-03,2,2191,10,10002120,42998,1,529.0,529.0
44171,2020-07-30,2020-08-01,2,564,10,10002157,43043,2,2318.0,1159.0
44172,2020-07-30,2020-08-06,1,861,11,11002532,42903,2,538.0,269.0
44173,2020-07-30,2020-08-09,2,417,17,17003728,42981,2,104.0,52.0
44174,2020-07-30,2020-08-02,2,2923,17,17003111,42988,3,1794.0,598.0
44175,2020-07-30,2020-07-31,2,337,18,18003664,42787,3,4099.26,1366.42
44176,2020-07-30,2020-08-02,2,3030,20,20003141,43035,3,3477.0,1159.0
44177,2020-07-30,2020-08-07,2,3398,20,20003874,42979,1,113.0,113.0
44178,2020-07-30,2020-08-02,2,2697,21,21003303,42888,2,996.0,498.0
44179,2020-07-30,2020-08-04,2,3140,23,23003346,42763,3,6355.14,2118.38
44180,2020-07-30,2020-08-03,1,1342,24,24003603,42909,1,1500.0,1500.0
44181,2020-07-30,2020-08-01,1,1741,24,24003047,42954,2,5108.0,2554.0
44182,2020-07-30,2020-08-06,2,2380,25,25003875,42814,2,739.64,369.82
44183,2020-07-30,2020-08-02,1,1766,26,26003822,42843,3,2052.6000000000004,684.2
44185,2020-07-30,2020-08-03,2,1777,27,27003796,42795,3,1629.54,543.18
44186,2020-07-30,2020-07-31,2,420,27,27003588,42984,3,774.0,258.0
44187,2020-07-30,2020-08-07,2,688,31,31003205,42981,3,156.0,52.0
44188,2020-07-30,2020-08-02,2,897,31,31003043,43020,1,562.0,562.0
44210,2020-07-31,2020-08-06,2,1717,1,1001675,42885,2,996.0,498.0
44211,2020-07-31,2020-08-05,2,100,1,1001968,42931,3,972.0,324.0
44212,2020-07-31,2020-08-07,1,694,14,14001154,42944,2,7372.0,3686.0
44213,2020-07-31,2020-08-05,2,2820,14,14001530,43009,1,563.0,563.0
44214,2020-07-31,2020-08-04,2,1956,2,2001675,42873,1,560.0,560.0
44215,2020-07-31,2020-08-02,1,1131,2,2001079,42825,2,1108.36,554.18
44216,2020-07-31,2020-08-07,2,386,15,15001794,42770,2,7194.44,3597.22
44217,2020-07-31,2020-08-03,2,1996,3,3001792,42799,3,4608.12,1536.04
44218,2020-07-31,2020-08-10,1,1029,3,3001977,42852,2,304.0,152.0
44219,2020-07-31,2020-08-04,2,3310,3,3001292,42864,3,597.0,199.0
44220,2020-07-31,2020-08-03,2,2628,3,3001168,42855,3,3390.0,1130.0
44221,2020-07-31,2020-08-01,2,1811,3,3001815,42901,2,392.0,196.0
44222,2020-07-31,2020-08-01,1,196,4,4001556,42942,3,8247.0,2749.0
44223,2020-07-31,2020-08-05,2,620,5,5001169,42969,2,7678.0,3839.0
44224,2020-07-31,2020-08-03,2,2694,5,5001758,42896,3,1545.0,515.0
44225,2020-07-31,2020-08-06,2,1255,7,7001299,42873,2,1120.0,560.0
44226,2020-07-31,2020-08-05,2,2787,7,7001075,42826,3,1611.72,537.24
44227,2020-07-31,2020-08-07,1,313,8,8001370,42932,2,312.0,156.0
44228,2020-07-31,2020-08-05,3,1940,9,9002768,42997,1,485.0,485.0
44229,2020-07-31,2020-08-04,2,1594,9,9002212,42760,1,1637.24,1637.24
44230,2020-07-31,2020-08-02,1,656,9,9002075,42813,2,755.92,377.96
44231,2020-07-31,2020-08-07,1,950,10,10002411,42956,2,4186.0,2093.0
44232,2020-07-31,2020-08-03,2,658,11,11002191,42985,3,4368.0,1456.0
44233,2020-07-31,2020-08-10,2,361,12,12002869,43030,2,2350.0,1175.0
44234,2020-07-31,2020-08-04,2,331,12,12002427,42852,3,456.0,152.0
44235,2020-07-31,2020-08-01,2,1118,17,17003728,42892,2,1030.0,515.0
44236,2020-07-31,2020-08-01,2,396,17,17003607,42840,3,1059.96,353.32
44237,2020-07-31,2020-08-05,2,2931,18,18003859,42867,2,398.0,199.0
44238,2020-07-31,2020-08-03,2,80,19,19003250,42877,1,560.0,560.0
44239,2020-07-31,2020-08-06,2,3181,22,22003842,42763,2,4236.76,2118.38
44240,2020-07-31,2020-08-07,2,2818,23,23003504,42833,2,1638.12,819.06
44241,2020-07-31,2020-08-05,2,803,23,23003603,42898,1,515.0,515.0
44242,2020-07-31,2020-08-04,3,596,23,23003603,42952,1,3978.0,3978.0
44243,2020-07-31,2020-08-07,2,2870,24,24003433,42861,2,1084.0,542.0
44244,2020-07-31,2020-08-03,2,1413,25,25003728,42890,3,1545.0,515.0
44245,2020-07-31,2020-08-10,1,1063,26,26003455,42935,2,4912.0,2456.0
44246,2020-07-31,2020-08-04,1,857,26,26003886,42850,3,837.0,279.0
44247,2020-07-31,2020-08-03,2,75,26,26003714,43031,3,3573.0,1191.0
44248,2020-07-31,2020-08-01,1,1593,26,26003875,42786,2,1591.48,795.74
44249,2020-07-31,2020-08-01,2,2609,26,26003714,43025,3,1650.0,550.0
44250,2020-07-31,2020-08-03,1,324,29,29003836,42784,3,5246.34,1748.78
44251,2020-07-31,2020-08-08,2,951,29,29003022,42926,3,237.0,79.0
44272,2020-08-01,2020-08-07,2,336,13,13001658,42929,2,642.0,321.0
44273,2020-08-01,2020-08-06,2,2688,13,13001078,42975,3,645.0,215.0
44274,2020-08-01,2020-08-08,1,208,1,1001517,42988,2,1196.0,598.0
44275,2020-08-01,2020-08-06,1,3387,14,14001154,42762,1,2106.06,2106.06
44276,2020-08-01,2020-08-05,2,407,14,14001531,42917,1,1351.35,1351.35
44277,2020-08-01,2020-08-03,2,1507,14,14001294,42869,2,398.0,199.0
44278,2020-08-01,2020-08-08,2,1644,2,2001961,42822,2,1633.72,816.86
44279,2020-08-01,2020-08-04,2,1201,15,15001949,42851,3,411.0,137.0
44280,2020-08-01,2020-08-11,1,231,15,15001724,42795,2,1086.36,543.18
44281,2020-08-01,2020-08-02,2,2159,3,3001977,42754,2,2475.0,1237.5
44282,2020-08-01,2020-08-02,3,1627,3,3001950,42993,3,1521.0,507.0
44283,2020-08-01,2020-08-04,2,12,4,4001333,42950,3,7809.0,2603.0
44284,2020-08-01,2020-08-09,2,1986,4,4001360,42894,3,1545.0,515.0
44285,2020-08-01,2020-08-04,2,2286,4,4001574,42933,1,1154.0,1154.0
44286,2020-08-01,2020-08-04,2,2790,5,5001572,42990,2,706.0,353.0
44287,2020-08-01,2020-08-07,1,2815,16,16001352,42824,2,1169.52,584.76
44288,2020-08-01,2020-08-08,2,2821,16,16001302,42886,2,996.0,498.0
44289,2020-08-01,2020-08-06,3,1355,8,8001370,42737,1,1658.0,1658.0
44290,2020-08-01,2020-08-05,2,974,8,8001370,42815,1,599.5,599.5
44291,2020-08-01,2020-08-03,3,1447,7,7001529,42759,2,3600.96,1800.48
44292,2020-08-01,2020-08-08,1,2664,9,9002988,43003,2,884.0,442.0
44293,2020-08-01,2020-08-04,2,784,10,10002157,43032,3,2859.0,953.0
44294,2020-08-01,2020-08-11,2,1853,11,11002097,42786,2,1591.48,795.74
44295,2020-08-01,2020-08-05,2,770,11,11002243,42899,3,597.0,199.0
44296,2020-08-01,2020-08-02,2,320,12,12002869,42939,2,5830.0,2915.0
44297,2020-08-01,2020-08-06,2,3405,17,17003728,42917,2,2702.7,1351.35
44298,2020-08-01,2020-08-04,1,807,18,18003712,42937,3,7374.0,2458.0
44299,2020-08-01,2020-08-09,2,450,17,17003558,42780,3,12086.58,4028.86
44300,2020-08-01,2020-08-04,2,729,17,17003111,42827,1,512.38,512.38
44301,2020-08-01,2020-08-08,2,25,20,20003800,43009,2,1126.0,563.0
44302,2020-08-01,2020-08-06,2,80,21,21003363,42860,3,1761.0,587.0
44303,2020-08-01,2020-08-08,2,3348,21,21003849,42873,2,1120.0,560.0
44304,2020-08-01,2020-08-06,1,1864,23,23003876,42938,1,2679.0,2679.0
44305,2020-08-01,2020-08-05,1,1215,23,23003876,42992,1,570.0,570.0
44306,2020-08-01,2020-08-08,2,3263,23,23003537,42901,2,392.0,196.0
44307,2020-08-01,2020-08-04,1,1352,24,24003047,42930,3,468.0,156.0
44308,2020-08-01,2020-08-11,2,2680,25,25003478,42975,2,430.0,215.0
44309,2020-08-01,2020-08-04,2,698,25,25003728,42784,3,5246.34,1748.78
44310,2020-08-01,2020-08-02,2,3066,25,25003728,42781,3,6296.400000000001,2098.8
44311,2020-08-01,2020-08-06,2,423,27,27003562,42909,2,3000.0,1500.0
44312,2020-08-01,2020-08-04,1,1467,27,27003504,42836,1,823.24,823.24
44313,2020-08-01,2020-08-09,2,1400,27,27003929,42970,3,9003.0,3001.0
44314,2020-08-01,2020-08-04,2,1495,26,26003671,43009,1,563.0,563.0
44315,2020-08-01,2020-08-04,2,1819,29,29003561,42969,2,7678.0,3839.0
44316,2020-08-01,2020-08-08,2,1435,30,30003734,42905,2,912.0,456.0
44317,2020-08-01,2020-08-07,3,687,31,31003032,42876,2,1120.0,560.0
44318,2020-08-01,2020-08-06,1,2760,31,31003842,42874,3,1680.0,560.0
44335,2020-08-03,2020-08-08,2,2175,1,1001517,42800,1,1642.74,1642.74
44336,2020-08-03,2020-08-07,1,1342,1,1001517,42862,1,512.0,512.0
44337,2020-08-03,2020-08-05,2,1741,1,1001674,42907,2,912.0,456.0
44338,2020-08-03,2020-08-06,3,1766,2,2001079,42791,3,774.8399999999999,258.28
44339,2020-08-03,2020-08-13,2,1668,2,2001676,42844,2,3620.76,1810.38
44340,2020-08-03,2020-08-07,1,1777,2,2001960,43042,3,3363.0,1121.0
44341,2020-08-03,2020-08-04,3,249,15,15001359,42989,2,826.0,413.0
44342,2020-08-03,2020-08-04,2,1133,15,15001558,43030,3,3525.0,1175.0
44343,2020-08-03,2020-08-06,2,2145,3,3001977,42987,3,1368.0,456.0
44344,2020-08-03,2020-08-11,1,688,3,3001168,42931,3,972.0,324.0
44345,2020-08-03,2020-08-06,2,897,3,3001976,42970,10,30010.0,3001.0
44346,2020-08-03,2020-08-10,2,519,6,6001793,42869,2,398.0,199.0
44347,2020-08-03,2020-08-09,1,3301,6,6001361,42861,2,1084.0,542.0
44348,2020-08-03,2020-08-08,2,2285,6,6001967,43000,3,1122.0,374.0
44349,2020-08-03,2020-08-08,1,680,7,7001054,42790,1,762.96,762.96
44350,2020-08-03,2020-08-07,2,27,16,16001303,43042,1,1121.0,1121.0
44351,2020-08-03,2020-08-05,2,2644,16,16001334,42796,2,915.64,457.82
44352,2020-08-03,2020-08-06,2,51,9,9002075,42781,3,6296.400000000001,2098.8
44353,2020-08-03,2020-08-07,1,438,10,10002468,42943,3,6570.0,2190.0
44354,2020-08-03,2020-08-06,1,871,10,10002157,42934,3,5367.0,1789.0
44355,2020-08-03,2020-08-04,2,1003,11,11002580,42980,2,228.0,114.0
44356,2020-08-03,2020-08-04,3,2725,10,10002157,42928,3,369.0,123.0
44357,2020-08-03,2020-08-06,2,1120,12,12002589,42978,3,336.0,112.0
44358,2020-08-03,2020-08-11,2,1061,12,12002614,42829,3,2718.54,906.18
44359,2020-08-03,2020-08-06,3,1695,12,12002786,42868,1,199.0,199.0
44360,2020-08-03,2020-08-06,2,966,17,17003681,43018,2,874.0,437.0
44362,2020-08-03,2020-08-09,2,1353,19,19003496,42849,2,3084.0,1542.0
44363,2020-08-03,2020-08-08,2,708,20,20003141,42895,3,1545.0,515.0
44364,2020-08-03,2020-08-08,2,329,21,21003339,42976,1,216.0,216.0
44365,2020-08-03,2020-08-05,2,3201,21,21003300,42986,2,708.0,354.0
44366,2020-08-03,2020-08-13,2,3057,23,23003346,42927,2,182.0,91.0
44367,2020-08-03,2020-08-07,2,1505,24,24003743,42842,3,1059.96,353.32
44368,2020-08-03,2020-08-06,1,1687,24,24003047,42833,3,2457.18,819.06
